review_id,booking_id,customer_id,driver_id,review_text,star_rating,review_date,label,trust_score,reason
REV000155,BK000378,CUST01060,DRV0126,AC wasn't working properly but driver was courteous. Fare was reasonable for 16.0km.,4,2025-03-19 06:50:26,Suspicious,30.0,Repeated phrase structure with minor changes
REV000156,BK000379,CUST00326,DRV0222,AC wasn't working properly but driver was courteous. Fare was reasonable for 11.9km.,3,2025-07-30 02:05:55,Suspicious,30.0,Repeated phrase structure with minor changes
REV000157,BK000380,CUST01241,DRV0131,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-01-26 05:07:57,Suspicious,40.0,Exact duplicate of other reviews
REV000158,BK000382,CUST01146,DRV0022,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-17 03:29:22,Suspicious,20.0,Exact duplicate of other reviews
REV000159,BK000384,CUST00646,DRV0284,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-09-26 07:53:44,Suspicious,20.0,Exact duplicate of other reviews
REV000160,BK000385,CUST00694,DRV0245,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-03-05 19:57:58,Genuine,90.0,"Specific negative detail, balanced sentiment"
REV000161,BK000386,CUST01720,DRV0251,best app best driver,1,2025-05-23 02:29:35,Suspicious,10.0,Sentiment-rating mismatch and generic text.
REV000162,BK000387,CUST00827,DRV0026,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-08-16 05:04:54,Genuine,85.0,"Consistent sentiment, specific detail (on-time pickup)."
REV000163,BK000391,CUST01663,DRV0197,AC wasn't working properly but driver was courteous. Fare was reasonable for 1.4km.,4,2025-10-06 11:07:20,Genuine,95.0,"Highly specific details (AC, distance) and balanced sentiment."
REV000164,BK000394,CUST00679,DRV0301,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-07-19 22:35:42,Genuine,90.0,Specific route detail (flyover) and consistent positive sentiment.
REV000165,BK000397,CUST00462,DRV0189,"Excellent service, driver helped with my luggage and was very professional.",5,2025-09-20 05:21:55,Genuine,90.0,Specific detail (luggage help) and consistent positive sentiment.
REV000166,BK000398,CUST00586,DRV0043,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-06-12 22:55:25,Genuine,95.0,"Highly specific details (lateness, communication) and balanced sentiment."
REV000167,BK000400,CUST00378,DRV0009,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-11 23:20:30,Suspicious,20.0,Identical repetitive review text.
REV000168,BK000406,CUST00342,DRV0236,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-05-22 19:46:03,Suspicious,20.0,Identical repetitive review text.
REV000169,BK000407,CUST00408,DRV0215,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-11-21 23:44:46,Suspicious,20.0,Identical repetitive review text.
REV000170,BK000408,CUST00086,DRV0260,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-03-25 19:26:44,Suspicious,15.0,Repetitive text with inconsistent rating.
REV000171,BK000413,CUST00977,DRV0280,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-06-25 05:40:06,Genuine,90.0,"Specific details (vehicle, Delhi routes)"
REV000172,BK000414,CUST00260,DRV0191,"Excellent service, driver helped with my luggage and was very professional.",4,2025-12-21 15:52:07,Genuine,90.0,Specific detail (helped with luggage)
REV000173,BK000415,CUST01782,DRV0102,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-01-04 03:20:55,Genuine,95.0,"Specific details (10 mins late, driver called)"
REV000174,BK000422,CUST01521,DRV0120,"Excellent service, driver helped with my luggage and was very professional.",4,2025-04-10 13:16:32,Suspicious,30.0,Identical to another review
REV000175,BK000423,CUST00670,DRV0307,"Excellent service, driver helped with my luggage and was very professional.",4,2025-05-02 16:58:44,Suspicious,30.0,Identical to another review
REV000176,BK000424,CUST00586,DRV0239,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-12-28 15:03:53,Suspicious,30.0,Identical to another review
REV000177,BK000425,CUST00488,DRV0321,Visit www.bestdeals-ride.com for discount codes!!!,4,2025-02-27 20:05:52,Spam,0.0,Contains URL and promotional text
REV000178,BK000426,CUST01626,DRV0263,AC wasn't working properly but driver was courteous. Fare was reasonable for 0.8km.,3,2025-04-11 06:35:48,Genuine,95.0,"Specific details (AC, distance, fare)"
REV000179,BK000428,CUST01491,DRV0131,Driver Robert was very polite and the Auto was clean. Reached on time despite traffic near Chennai.,4,2025-10-19 20:17:59,Genuine,100.0,"Highly specific details (driver name, location)"
REV000180,BK000429,CUST01298,DRV0146,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-04-09 07:50:30,Genuine,85.0,Mentions specific 'on time pickup'
REV000181,BK000432,CUST00607,DRV0029,Driver Ekanta was very polite and the Bike was clean. Reached on time despite traffic near Pune.,4,2025-08-12 05:48:50,Genuine,90.0,"Concrete details, unique text"
REV000182,BK000433,CUST00239,DRV0244,"Excellent service, driver helped with my luggage and was very professional.",5,2025-09-12 10:09:38,Genuine,85.0,"Specific action mentioned, positive sentiment"
REV000183,BK000436,CUST00982,DRV0139,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.8km.,3,2025-01-13 19:12:53,Genuine,95.0,Specific vehicle issue and distance
REV000184,BK000437,CUST01466,DRV0183,Driver Zaid was very polite and the Auto was clean. Reached on time despite traffic near Pune.,5,2025-05-09 19:10:05,Suspicious,40.0,Highly similar to review 1
REV000185,BK000440,CUST00138,DRV0127,Driver Vrinda was very polite and the Bike was clean. Reached on time despite traffic near Delhi.,5,2025-01-28 18:08:44,Suspicious,35.0,"Template use, highly repetitive"
REV000186,BK000442,CUST01454,DRV0163,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.6km.,4,2025-10-24 18:32:41,Suspicious,45.0,Highly similar to review 3
REV000187,BK000444,CUST00851,DRV0321,"Excellent service, driver helped with my luggage and was very professional.",5,2025-02-03 01:05:23,Suspicious,30.0,Identical text to review 2
REV000188,BK000448,CUST00523,DRV0135,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",4,2025-11-16 06:32:43,Genuine,90.0,"Specific route knowledge, unique text"
REV000189,BK000449,CUST01222,DRV0253,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-23 16:49:52,Genuine,88.0,"Concrete timing details, unique text"
REV000190,BK000453,CUST01147,DRV0009,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-01-31 09:38:55,Suspicious,30.0,Identical text to review 9
REV000191,BK000455,CUST00871,DRV0045,Driver Leena was very polite and the Auto was clean. Reached on time despite traffic near Delhi.,5,2025-08-30 02:14:18,Genuine,95.0,"Specific details about driver, vehicle, and route."
REV000192,BK000456,CUST00776,DRV0341,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-09-25 11:21:05,Genuine,90.0,"Specific details about timing, communication, and ride."
REV000193,BK000461,CUST00350,DRV0291,"Excellent service, driver helped with my luggage and was very professional.",5,2025-11-13 03:54:33,Genuine,90.0,Specific detail about driver assisting with luggage.
REV000194,BK000462,CUST01628,DRV0150,Driver Finn was very polite and the Sedan was clean. Reached on time despite traffic near Chennai.,4,2025-01-24 04:03:22,Genuine,95.0,"Specific details about driver, vehicle, and route."
REV000195,BK000464,CUST01579,DRV0269,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-06-21 10:41:11,Genuine,85.0,Specific detail about the route taken and its benefit.
REV000196,BK000466,CUST01751,DRV0311,"Excellent service, driver helped with my luggage and was very professional.",4,2025-03-16 07:34:46,Suspicious,40.0,Exact duplicate of a previous review.
REV000197,BK000467,CUST00593,DRV0209,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-01-24 21:04:50,Suspicious,40.0,Exact duplicate of a previous review.
REV000198,BK000468,CUST00919,DRV0060,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-05-16 11:20:43,Genuine,80.0,Expresses neutral sentiment with a specific detail.
REV000199,BK000471,CUST00415,DRV0251,best app best driver,1,2025-06-24 15:39:16,Suspicious,15.0,Generic text and strong sentiment-rating mismatch.
REV000200,BK000474,CUST00725,DRV0265,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-09 22:54:16,Suspicious,40.0,Exact duplicate of a previous review.
REV000201,BK000476,CUST01568,DRV0039,"Good experience overall, vehicle was in good condition. Driver knew the Hyderabad routes well.",4,2025-11-13 20:23:01,Genuine,65.0,some specific details present
REV000202,BK000478,CUST00358,DRV0162,"Excellent service, driver helped with my luggage and was very professional.",4,2025-09-20 10:15:56,Genuine,80.0,contains specific ride details
REV000203,BK000479,CUST00557,DRV0250,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-30 01:23:14,Genuine,80.0,contains specific ride details
REV000204,BK000480,CUST01142,DRV0235,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-07-13 13:09:10,Genuine,80.0,contains specific ride details
REV000205,BK000485,CUST01482,DRV0225,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.4km.,3,2025-03-24 00:37:14,Genuine,85.0,contains specific ride details
REV000206,BK000487,CUST00141,DRV0112,Driver Daniel was very polite and the Bike was clean. Reached on time despite traffic near Mumbai.,4,2025-08-29 07:39:03,Genuine,80.0,contains specific ride details
REV000207,BK000493,CUST00135,DRV0123,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",4,2025-04-12 12:59:14,Genuine,65.0,some specific details present
REV000208,BK000495,CUST00729,DRV0298,"Excellent service, driver helped with my luggage and was very professional.",4,2025-10-07 15:30:27,Genuine,80.0,contains specific ride details
REV000209,BK000496,CUST00692,DRV0304,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.7km.,3,2025-07-28 14:46:23,Genuine,85.0,contains specific ride details
REV000210,BK000497,CUST00684,DRV0296,Best driver ever! Best driver ever! Best driver ever!,1,2025-08-31 00:48:53,Suspicious,14.0,repetitive/generic language or sentiment mismatch
REV000211,BK000498,CUST01220,DRV0138,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-07-24 07:17:09,Genuine,80.0,contains specific ride details
REV000212,BK000499,CUST00063,DRV0310,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-05-01 20:46:50,Genuine,80.0,contains specific ride details
REV000213,BK000501,CUST00229,DRV0101,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-08-10 04:12:27,Genuine,80.0,contains specific ride details
REV000214,BK000504,CUST00843,DRV0325,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-04-27 15:15:38,Genuine,65.0,some specific details present
REV000215,BK000510,CUST00745,DRV0270,AC wasn't working properly but driver was courteous. Fare was reasonable for 5.4km.,3,2025-11-25 13:05:30,Genuine,85.0,contains specific ride details
REV000216,BK000511,CUST01095,DRV0112,Best driver ever! Best driver ever! Best driver ever!,1,2025-04-01 11:10:02,Suspicious,14.0,repetitive/generic language or sentiment mismatch
REV000217,BK000513,CUST00099,DRV0185,good good good,5,2025-04-16 21:29:04,Suspicious,25.0,too short and generic to be trustworthy
REV000218,BK000514,CUST00381,DRV0193,"Excellent service, driver helped with my luggage and was very professional.",5,2025-01-31 05:25:19,Genuine,80.0,contains specific ride details
REV000219,BK000515,CUST01633,DRV0305,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-07-21 15:43:02,Spam,5.0,"contains URL, phone number, or promotional content"
REV000220,BK000519,CUST00861,DRV0302,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-09-17 06:42:36,Genuine,80.0,contains specific ride details
REV000221,BK000520,CUST00877,DRV0305,Driver Vedhika was very polite and the Bike was clean. Reached on time despite traffic near Hyderabad.,4,2025-08-18 14:19:44,Genuine,90.0,"Specific details on driver, vehicle, and location."
REV000222,BK000522,CUST00046,DRV0141,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-25 23:58:34,Genuine,85.0,Specific driver action and service quality mentioned.
REV000223,BK000524,CUST01252,DRV0213,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-02 03:04:14,Genuine,90.0,Specific timing issue and driver's proactive communication.
REV000224,BK000525,CUST01753,DRV0312,nice,5,2025-08-24 07:00:18,Suspicious,20.0,Extremely generic text with no specific details.
REV000225,BK000528,CUST00575,DRV0110,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-12-26 07:54:36,Genuine,88.0,Specific details about vehicle and driver's route knowledge.
REV000226,BK000529,CUST01552,DRV0156,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-06 07:25:30,Genuine,92.0,Specific detail about driver's route choice and efficiency.
REV000227,BK000531,CUST01010,DRV0129,Driver Chakrika was very polite and the Auto was clean. Reached on time despite traffic near Hyderabad.,4,2025-08-25 23:58:21,Suspicious,40.0,Highly similar phrasing to a previous review.
